19830101
33.254,24.189
33.674,24.473
32.447,23.533
32.735,23.501
31.111,21.118
31.196,20.371
30.689,21.536
32.687,20.147
32.374,20.206
32.885,21.93
32.548,22.355
32.851,20.579
34.114,20.376
33.619,20.243
33.353,21.072
33.365,22.364
33.368,23.176
34.88,21.886
32.877,20.258
33.549,22.427
34.19,23.132
33.792,23.626
33.448,23.561
34.286,22.443
33.986,20.435
32.704,18.786
33.143,19.792
33.549,21.434
32.799,23.144
33.323,21.115
32.855,20.269
33.172,20.697
34.195,22.068
33.738,20.413
34.137,23.655
33.941,23.419
31.846,23.952
34.129,23.666
33.845,24.251
34.288,25.191
34.877,25.422
34.433,25.06
33.261,24.758
34.589,24.385
34.946,25.395
35.831,25.937
34.207,25.832
33.557,25.549
33.572,24.884
32.367,24.625
33.526,24.791
35.454,25.208
35.415,25.95
34.277,25.102
34.973,24.737
35.798,26.011
35.592,25.794
32.757,25.895
34.919,25.171
33.096,26.225
33.358,25.797
34.233,25.772
33.355,24.176
33.946,24.84
33.45,24.605
33.904,23.818
34.461,24.433
33.782,24.111
33.044,24.139
33.662,24.706
35.561,24.527
34.519,24.516
34.919,25.23
35.061,24.953
32.767,24.962
33.191,25.159
34.279,25.354
34.751,25.329
34.362,26.012
33.707,25.622
34.077,25.046
34.209,25.631
34.851,25.383
34.008,25.337
33.334,25.86
34.106,25.776
33.928,25.753
33.22,25.696
33.819,25.495
34.211,24.879
31.273,24.085
32.941,24.008
32.492,23.306
34.026,23.608
34.662,25.202
33.281,25.226
33.443,25.164
33.074,25.115
33.809,24.882
32.577,24.401
31.713,23.582
33.316,23.808
33.523,24.975
33.156,24.964
33.508,24.979
34.055,25.363
33.921,25.139
33.548,25.843
32.813,25.029
32.947,23.42
32.962,24.903
33.3,25.758
32.95,25.853
34.05,24.923
34.515,25.08
33.438,24.997
33.4,24.309
32.868,23.45
33.089,24.549
33.359,24.519
33.276,25.847
31.943,24.937
32.418,24.269
33.845,24.942
33.722,24.47
32.769,24.937
33.78,24.217
32.944,25.183
33.75,24.991
31.485,24.982
33.001,24.713
32.893,25.134
33.632,24.851
33.223,25.418
27.087,23.96
32.065,24.32
32.042,24.447
32.211,24.662
29.596,25.405
32.244,24.885
30.676,23.654
31.485,24.47
32.227,23.74
32.013,24.322
31.538,23.99
30.686,23.271
31.056,24.766
28.452,23.614
29.656,22.509
29.834,23.891
30.769,23.283
30.834,24.894
31.023,25.199
28.318,23.919
31.919,24.981
32.355,24.861
32.703,24.76
32.736,25.588
31.315,25.123
32.525,24.777
30.428,24.83
27.57,24.871
30.471,23.645
30.283,22.426
28.375,24.73
28.643,24.171
29.703,24.736
29.312,24.062
28.993,24.383
29.28,23.957
28.428,23.282
29.164,23.603
29.956,24.672
29.353,24.409
25.899,23.29
28.841,23.626
27.094,23.983
29.245,23.676
28.181,23.899
28.132,24.101
28.296,23.027
26.403,21.552
28.345,21.731
29.288,23.002
28.802,23.034
28.441,23.458
29.374,23.074
28.177,23.04
28.742,23.121
28.509,22.559
28.377,23.129
29.423,23.691
29.095,23.317
27.358,22.61
28.63,22.319
28.808,23.275
28.666,23.525
27.357,22.795
27.954,21.268
28.599,21.472
29.186,21.918
27.655,22.794
28.055,23.096
27.484,22.659
27.988,22.624
28.492,23.329
29.099,23.6
29.195,23.265
27.899,22.907
27.527,22.878
26.884,22.954
26.913,21.161
29.203,20.951
29.195,20.502
26.276,21.737
