19830101
33.293,23.923
33.7,24.254
32.469,23.241
32.688,23.251
31.029,20.713
31.093,19.999
30.539,21.245
32.668,19.719
32.415,19.791
32.914,21.7
32.599,22.142
32.886,20.227
34.093,19.991
33.661,19.809
33.426,20.727
33.497,22.078
33.554,23.019
35.072,21.604
33.034,19.911
33.712,22.226
34.319,22.878
33.934,23.411
33.534,23.316
34.333,22.16
34.032,20.018
32.693,18.306
33.185,19.389
33.579,21.142
32.869,22.904
33.394,20.706
32.972,19.825
33.2,20.211
34.257,21.63
33.849,19.905
34.285,23.318
34.04,23.116
31.845,23.626
34.238,23.357
33.962,23.984
34.321,24.973
34.93,25.192
34.476,24.82
33.29,24.524
34.63,24.091
35.039,25.166
35.872,25.707
34.265,25.592
33.591,25.328
33.729,24.587
32.392,24.355
33.57,24.508
35.486,24.914
35.486,25.669
34.327,24.805
35.003,24.393
35.874,25.698
35.68,25.509
32.797,25.693
35.079,24.925
33.194,25.975
33.307,25.527
34.137,25.586
33.427,23.882
34.053,24.5
33.562,24.268
34.046,23.454
34.58,24.116
33.867,23.821
33.073,23.789
33.764,24.394
35.697,24.203
34.593,24.201
35.027,24.952
35.26,24.662
32.732,24.675
33.17,24.87
34.32,25.054
34.869,25.011
34.355,25.695
33.724,25.316
34.079,24.719
34.29,25.318
34.966,25.076
34.031,25.033
33.399,25.581
34.189,25.53
33.964,25.485
33.174,25.432
33.772,25.233
34.228,24.583
31.282,23.826
32.955,23.721
32.539,23.008
34.049,23.271
34.71,24.93
33.279,24.941
33.446,24.891
33.067,24.836
33.85,24.609
32.58,24.109
31.727,23.282
33.357,23.511
33.568,24.734
33.172,24.724
33.611,24.715
34.143,25.08
33.901,24.881
33.537,25.596
32.803,24.746
32.928,23.11
32.977,24.64
33.296,25.522
32.914,25.634
34.096,24.645
34.564,24.815
33.453,24.736
33.339,24.093
32.848,23.179
33.13,24.276
33.442,24.203
33.351,25.647
31.995,24.746
32.394,24.014
33.9,24.697
33.799,24.222
32.795,24.704
33.851,23.957
32.935,24.938
33.835,24.733
31.456,24.769
33.041,24.471
32.923,24.901
33.666,24.514
33.239,25.16
26.954,23.747
32.067,24.068
32.05,24.137
32.204,24.381
29.545,25.216
32.246,24.629
30.536,23.394
31.474,24.251
32.225,23.437
32.055,24.115
31.603,23.738
30.737,23.021
31.025,24.584
28.463,23.366
29.615,22.213
29.772,23.629
30.778,23.0
30.878,24.68
31.063,25.015
28.229,23.68
31.899,24.786
32.359,24.61
32.718,24.533
32.774,25.419
31.331,24.913
32.653,24.565
30.408,24.689
27.485,24.688
30.472,23.426
30.32,22.163
28.346,24.545
28.599,23.991
29.681,24.594
29.342,23.864
28.99,24.16
29.255,23.755
28.409,23.076
29.175,23.38
29.969,24.49
29.319,24.244
25.806,23.159
28.854,23.443
27.047,23.826
29.303,23.517
28.162,23.728
28.2,23.961
28.357,22.845
26.328,21.302
28.376,21.462
29.329,22.787
28.777,22.83
28.447,23.245
29.405,22.848
28.086,22.816
28.677,22.89
28.444,22.352
28.385,22.922
29.487,23.51
29.093,23.112
27.366,22.396
28.588,22.127
28.837,23.08
28.662,23.348
27.316,22.609
28.012,21.039
28.617,21.25
29.189,21.716
27.614,22.598
28.067,22.912
27.462,22.455
27.979,22.427
28.488,23.138
29.164,23.431
29.242,23.095
27.868,22.726
27.5,22.696
26.815,22.777
26.84,20.962
29.318,20.74
29.259,20.253
26.201,21.546
28.968,21.838
27.923,21.833
28.745,22.384
25.161,22.7
27.111,22.094
28.421,21.497
29.04,21.585
26.969,22.322
