19830101
33.033,24.772
33.486,24.936
32.261,24.045
32.666,24.189
31.146,21.517
31.275,21.066
30.782,21.927
32.436,20.746
31.967,20.692
32.47,22.572
32.191,22.714
32.47,21.167
33.918,20.926
33.305,20.802
32.979,21.547
32.981,22.874
32.786,23.431
34.289,22.11
32.538,20.737
33.123,22.8
33.813,23.659
33.372,24.003
33.011,24.094
33.908,22.827
33.585,21.165
32.578,19.331
32.895,20.317
33.36,21.887
32.724,23.13
33.014,21.354
32.555,20.716
32.855,21.258
33.934,22.625
33.375,21.092
33.623,24.138
33.555,23.839
31.685,24.406
33.725,24.078
33.434,24.584
34.088,25.485
34.675,25.696
34.167,25.335
33.032,25.145
34.266,24.782
34.74,25.691
35.561,26.183
33.947,26.134
33.217,25.8
33.267,25.253
32.122,25.017
33.202,25.192
35.202,25.616
34.948,26.327
34.081,25.515
34.679,25.276
35.436,26.487
34.949,26.204
32.593,26.158
34.572,25.48
32.855,26.597
33.453,26.082
34.415,25.998
33.128,24.974
33.691,25.333
33.125,25.105
33.67,24.347
34.267,24.911
33.602,24.657
32.878,24.701
33.348,25.149
35.142,24.952
34.279,24.907
34.554,25.616
34.641,25.328
32.703,25.342
33.049,25.525
34.062,25.739
34.436,25.761
34.129,26.448
33.547,26.042
33.903,25.506
33.991,26.098
34.451,25.838
33.852,25.745
33.126,26.226
33.872,26.112
33.753,26.107
33.142,26.044
33.82,25.932
33.999,25.313
31.085,24.524
32.669,24.457
32.356,23.792
33.817,24.119
34.254,25.577
33.101,25.615
33.286,25.559
32.922,25.572
33.533,25.318
32.404,24.809
31.588,24.061
33.108,24.33
33.288,25.34
32.912,25.286
33.279,25.398
33.783,25.803
33.762,25.56
33.494,26.202
32.813,25.474
32.973,23.934
32.851,25.305
33.233,26.178
32.92,26.194
33.861,25.372
34.183,25.449
33.246,25.422
33.275,24.653
32.865,23.974
33.056,25.036
33.203,25.0
33.149,26.164
31.797,25.268
32.395,24.744
33.666,25.428
33.516,24.792
32.585,25.461
33.587,24.714
32.962,25.666
33.67,25.522
31.515,25.384
32.85,25.155
32.827,25.568
33.444,25.444
33.074,25.86
27.024,24.108
31.811,24.666
31.822,24.979
32.03,25.167
29.465,25.755
32.014,25.309
30.727,24.083
31.285,24.836
32.042,24.27
31.88,24.625
31.446,24.431
30.656,23.672
31.115,25.11
28.555,24.013
29.723,22.996
29.839,24.393
30.753,23.817
30.793,25.276
30.935,25.454
28.323,24.313
31.77,25.342
32.278,25.285
32.502,25.157
32.575,25.866
31.235,25.506
32.31,25.107
30.455,25.023
27.588,25.108
30.38,23.974
30.187,22.792
28.325,24.981
28.564,24.421
29.696,24.992
29.118,24.369
28.953,24.778
29.069,24.159
28.358,23.605
29.099,24.003
29.89,24.95
29.282,24.718
25.974,23.531
28.865,23.862
27.107,24.227
29.078,23.963
28.109,24.168
28.001,24.307
28.198,23.308
26.403,21.846
28.208,22.089
29.22,23.249
28.627,23.307
28.329,23.687
29.258,23.341
28.192,23.346
28.608,23.455
28.44,22.831
28.253,23.38
29.193,23.891
29.054,23.521
27.296,22.85
28.498,22.605
28.532,23.475
28.517,23.664
27.322,22.957
27.741,21.535
28.355,21.748
29.05,22.104
27.569,23.02
27.818,23.247
27.373,22.88
27.873,22.851
28.348,23.521
29.015,23.752
29.076,23.437
27.787,23.072
27.448,23.076
26.886,23.11
26.662,21.359
28.825,21.089
28.976,20.699
26.164,21.876
28.618,22.19
27.657,22.217
28.568,22.665
25.264,22.967
27.113,22.424
28.154,21.968
28.891,22.009
26.877,22.679
27.428,22.806
27.111,22.784
27.635,22.174
26.801,21.531
27.405,21.795
27.618,22.632
27.125,21.766
27.628,21.673
26.563,22.389
27.226,22.643
27.529,21.703
28.087,22.281
28.872,21.793
28.651,22.687
29.623,23.17
29.042,22.588
28.095,22.891
26.744,23.198
27.663,23.295
29.067,22.81
28.132,22.788
28.361,22.732
30.28,22.112
29.98,22.223
28.301,23.416
28.185,23.32
29.252,23.532
30.51,23.013
27.012,23.603
26.949,23.352
27.975,23.084
28.648,23.295
28.724,23.478
28.314,23.308
29.941,23.123
29.089,23.265
28.248,23.709
28.737,23.652
29.984,22.885
28.46,23.328
30.045,23.565
28.874,23.161
30.439,23.087
30.625,22.786
30.432,23.818
28.834,23.2
29.927,23.323
29.77,23.369
30.648,23.222
28.194,23.45
29.31,22.826
30.774,23.285
30.725,23.632
30.187,23.324
30.275,22.966
31.035,23.055
30.036,23.54
30.545,23.633
